			-6,58e-005	0,58	
			-6,57e-005	0,58	
			-6,56e-005	0,6	
			-6,55e-005	0,6	
			-6,54e-005	0,6	
			-6,53e-005	0,6	
			-6,52e-005	0,6	
			-6,51e-005	0,62	
			-6,5e-005	0,62	
			-6,49e-005	0,62	
			-6,48e-005	0,62	
			-6,47e-005	0,62	
			-6,46e-005	0,62	
			-6,45e-005	0,62	
			-6,44e-005	0,64	
			-6,43e-005	0,64	
			-6,42e-005	0,64	
			-6,41e-005	0,64	
			-6,4e-005	0,64	
			-6,39e-005	0,64	
			-6,38e-005	0,64	
			-6,37e-005	0,66	
			-6,36e-005	0,66	
			-6,35e-005	0,66	
			-6,34e-005	0,66	
			-6,33e-005	0,66	
			-6,32e-005	0,66	
			-6,31e-005	0,66	
			-6,3e-005	0,66	
			-6,29e-005	0,66	
			-6,28e-005	0,66	
			-6,27e-005	0,68	
			-6,26e-005	0,68	
			-6,25e-005	0,68	
			-6,24e-005	0,68	
			-6,23e-005	0,68	
			-6,22e-005	0,68	
			-6,21e-005	0,68	
			-6,2e-005	0,68	
			-6,19e-005	0,68	
			-6,18e-005	0,68	
			-6,17e-005	0,68	
			-6,16e-005	0,7	
			-6,15e-005	0,7	
			-6,14e-005	0,7	
			-6,13e-005	0,7	
			-6,12e-005	0,7	
			-6,11e-005	0,7	
			-6,1e-005	0,7	
			-6,09e-005	0,7	
			-6,08e-005	0,7	
			-6,07e-005	0,7	
			-6,06e-005	0,7	
			-6,05e-005	0,7	
			-6,04e-005	0,7	
			-6,03e-005	0,7	
			-6,02e-005	0,7	
			-6,01e-005	0,7	
			-6e-005	0,7	
			-5,99e-005	0,7	
			-5,98e-005	0,72	
			-5,97e-005	0,72	
			-5,96e-005	0,72	
			-5,95e-005	0,72	
			-5,94e-005	0,72	
			-5,93e-005	0,72	
			-5,92e-005	0,72	
			-5,91e-005	0,72	
			-5,9e-005	0,72	
			-5,89e-005	0,72	
			-5,88e-005	0,72	
			-5,87e-005	0,72	
